GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,541310,Architectural services,A,All establishments,808,8 largest firms,2002,67,1586625,6.3,491905,118184,7120
0100000US,,United States,541310,Architectural services,A,All establishments,820,20 largest firms,2002,159,2579079,10.2,895626,214427,13120
0100000US,,United States,541310,Architectural services,A,All establishments,850,50 largest firms,2002,252,4090161,16.2,1516756,364552,22527
0100000US,,United States,541310,Architectural services,T,Establishments subject to federal income tax,001,All firms,2002,23263,25240181,100.0,9713240,2188515,185457
0100000US,,United States,541310,Architectural services,T,Establishments subject to federal income tax,804,4 largest firms,2002,43,1111177,4.4,305328,74248,4364
0100000US,,United States,541310,Architectural services,T,Establishments subject to federal income tax,808,8 largest firms,2002,67,1586625,6.3,491905,118184,7120
0100000US,,United States,541310,Architectural services,T,Establishments subject to federal income tax,820,20 largest firms,2002,159,2579079,10.2,895626,214427,13120
0100000US,,United States,541310,Architectural services,T,Establishments subject to federal income tax,850,50 largest firms,2002,252,4090161,16.2,1516756,364552,22527
0100000US,,United States,54132,Landscape architectural services,A,All establishments,001,All firms,2002,6225,3570016,100.0,1332670,281927,36582
0100000US,,United States,54132,Landscape architectural services,A,All establishments,804,4 largest firms,2002,16,147939,4.1,52957,12640,1209
0100000US,,United States,54132,Landscape architectural services,A,All establishments,808,8 largest firms,2002,32,211344,5.9,74922,17803,1450
0100000US,,United States,54132,Landscape architectural services,A,All establishments,820,20 largest firms,2002,52,349572,9.8,129538,29494,2860
0100000US,,United States,54132,Landscape architectural services,A,All establishments,850,50 largest firms,2002,116,564647,15.8,205685,44962,4513
0100000US,,United States,54132,Landscape architectural services,T,Establishments subject to federal income tax,001,All firms,2002,6225,3570016,100.0,1332670,281927,36582
0100000US,,United States,54132,Landscape architectural services,T,Establishments subject to federal income tax,804,4 largest firms,2002,16,147939,4.1,52957,12640,1209
0100000US,,United States,54132,Landscape architectural services,T,Establishments subject to federal income tax,808,8 largest firms,2002,32,211344,5.9,74922,17803,1450
0100000US,,United States,54132,Landscape architectural services,T,Establishments subject to federal income tax,820,20 largest firms,2002,52,349572,9.8,129538,29494,2860
0100000US,,United States,54132,Landscape architectural services,T,Establishments subject to federal income tax,850,50 largest firms,2002,116,564647,15.8,205685,44962,4513
0100000US,,United States,541320,Landscape architectural services,A,All establishments,001,All firms,2002,6225,3570016,100.0,1332670,281927,36582
0100000US,,United States,541320,Landscape architectural services,A,All establishments,804,4 largest firms,2002,16,147939,4.1,52957,12640,1209
0100000US,,United States,541320,Landscape architectural services,A,All establishments,808,8 largest firms,2002,32,211344,5.9,74922,17803,1450
0100000US,,United States,541320,Landscape architectural services,A,All establishments,820,20 largest firms,2002,52,349572,9.8,129538,29494,2860
0100000US,,United States,541320,Landscape architectural services,A,All establishments,850,50 largest firms,2002,116,564647,15.8,205685,44962,4513
0100000US,,United States,541320,Landscape architectural services,T,Establishments subject to federal income tax,001,All firms,2002,6225,3570016,100.0,1332670,281927,36582
0100000US,,United States,541320,Landscape architectural services,T,Establishments subject to federal income tax,804,4 largest firms,2002,16,147939,4.1,52957,12640,1209
0100000US,,United States,541320,Landscape architectural services,T,Establishments subject to federal income tax,808,8 largest firms,2002,32,211344,5.9,74922,17803,1450
0100000US,,United States,541320,Landscape architectural services,T,Establishments subject to federal income tax,820,20 largest firms,2002,52,349572,9.8,129538,29494,2860
0100000US,,United States,541320,Landscape architectural services,T,Establishments subject to federal income tax,850,50 largest firms,2002,116,564647,15.8,205685,44962,4513
0100000US,,United States,54133,Engineering services,A,All establishments,001,All firms,2002,55310,116886978,100.0,49764598,11919411,859561
0100000US,,United States,54133,Engineering services,A,All establishments,804,4 largest firms,2002,156,11698598,10.0,2881930,712114,40369
0100000US,,United States,54133,Engineering services,A,All establishments,808,8 largest firms,2002,726,18343711,15.7,5186970,1285310,77142
0100000US,,United States,54133,Engineering services,A,All establishments,820,20 largest firms,2002,1663,29316692,25.1,9078957,2248351,137856
0100000US,,United States,54133,Engineering services,A,All establishments,850,50 largest firms,2002,2400,39795827,34.0,12663613,3143505,195134
0100000US,,United States,54133,Engineering services,T,Establishments subject to federal income tax,001,All firms,2002,55310,116886978,100.0,49764598,11919411,859561
0100000US,,United States,54133,Engineering services,T,Establishments subject to federal income tax,804,4 largest firms,2002,156,11698598,10.0,2881930,712114,40369
0100000US,,United States,54133,Engineering services,T,Establishments subject to federal income tax,808,8 largest firms,2002,726,18343711,15.7,5186970,1285310,77142
0100000US,,United States,54133,Engineering services,T,Establishments subject to federal income tax,820,20 largest firms,2002,1663,29316692,25.1,9078957,2248351,137856
0100000US,,United States,54133,Engineering services,T,Establishments subject to federal income tax,850,50 largest firms,2002,2400,39795827,34.0,12663613,3143505,195134
0100000US,,United States,541330,Engineering services,A,All establishments,001,All firms,2002,55310,116886978,100.0,49764598,11919411,859561
0100000US,,United States,541330,Engineering services,A,All establishments,804,4 largest firms,2002,156,11698598,10.0,2881930,712114,40369
0100000US,,United States,541330,Engineering services,A,All establishments,808,8 largest firms,2002,726,18343711,15.7,5186970,1285310,77142
0100000US,,United States,541330,Engineering services,A,All establishments,820,20 largest firms,2002,1663,29316692,25.1,9078957,2248351,137856
0100000US,,United States,541330,Engineering services,A,All establishments,850,50 largest firms,2002,2400,39795827,34.0,12663613,3143505,195134
0100000US,,United States,541330,Engineering services,T,Establishments subject to federal income tax,001,All firms,2002,55310,116886978,100.0,49764598,11919411,859561
0100000US,,United States,541330,Engineering services,T,Establishments subject to federal income tax,804,4 largest firms,2002,156,11698598,10.0,2881930,712114,40369
0100000US,,United States,541330,Engineering services,T,Establishments subject to federal income tax,808,8 largest firms,2002,726,18343711,15.7,5186970,1285310,77142
0100000US,,United States,541330,Engineering services,T,Establishments subject to federal income tax,820,20 largest firms,2002,1663,29316692,25.1,9078957,2248351,137856
0100000US,,United States,541330,Engineering services,T,Establishments subject to federal income tax,850,50 largest firms,2002,2400,39795827,34.0,12663613,3143505,195134
0100000US,,United States,54134,Drafting services,A,All establishments,001,All firms,2002,2675,730778,100.0,352774,83884,10102
0100000US,,United States,54134,Drafting services,A,All establishments,804,4 largest firms,2002,5,38365,5.2,19663,4065,617
0100000US,,United States,54134,Drafting services,A,All establishments,808,8 largest firms,2002,11,60901,8.3,30738,6482,796
0100000US,,United States,54134,Drafting services,A,All establishments,820,20 largest firms,2002,25,110898,15.2,56970,12143,1305
0100000US,,United States,54134,Drafting services,A,All establishments,850,50 largest firms,2002,61,182160,24.9,90123,19995,2173
0100000US,,United States,54134,Drafting services,T,Establishments subject to federal income tax,001,All firms,2002,2675,730778,100.0,352774,83884,10102
0100000US,,United States,54134,Drafting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,5,38365,5.2,19663,4065,617
0100000US,,United States,54134,Drafting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,11,60901,8.3,30738,6482,796
0100000US,,United States,54134,Drafting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,25,110898,15.2,56970,12143,1305
0100000US,,United States,54134,Drafting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,61,182160,24.9,90123,19995,2173
0100000US,,United States,541340,Drafting services,A,All establishments,001,All firms,2002,2675,730778,100.0,352774,83884,10102
0100000US,,United States,541340,Drafting services,A,All establishments,804,4 largest firms,2002,5,38365,5.2,19663,4065,617
0100000US,,United States,541340,Drafting services,A,All establishments,808,8 largest firms,2002,11,60901,8.3,30738,6482,796
0100000US,,United States,541340,Drafting services,A,All establishments,820,20 largest firms,2002,25,110898,15.2,56970,12143,1305
0100000US,,United States,541340,Drafting services,A,All establishments,850,50 largest firms,2002,61,182160,24.9,90123,19995,2173
0100000US,,United States,541340,Drafting services,T,Establishments subject to federal income tax,001,All firms,2002,2675,730778,100.0,352774,83884,10102
0100000US,,United States,541340,Drafting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,5,38365,5.2,19663,4065,617
0100000US,,United States,541340,Drafting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,11,60901,8.3,30738,6482,796
0100000US,,United States,541340,Drafting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,25,110898,15.2,56970,12143,1305
0100000US,,United States,541340,Drafting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,61,182160,24.9,90123,19995,2173
0100000US,,United States,54135,Building inspection services,A,All establishments,001,All firms,2002,4096,1310016,100.0,455139,102116,14161
0100000US,,United States,54135,Building inspection services,A,All establishments,804,4 largest firms,2002,4,202833,15.5,26197,6454,821
0100000US,,United States,54135,Building inspection services,A,All establishments,808,8 largest firms,2002,23,236988,18.1,37283,9352,1220
0100000US,,United States,54135,Building inspection services,A,All establishments,820,20 largest firms,2002,60,316410,24.2,76068,17648,1994
