GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,6213402,Physical and occupational therapists,T,Establishments subject to federal income tax,804,4 largest firms,2002,1324,1036003,10.8,504835,127071,16310
0100000US,,United States,6213402,Physical and occupational therapists,T,Establishments subject to federal income tax,808,8 largest firms,2002,1998,1399609,14.6,674780,168247,21473
0100000US,,United States,6213402,Physical and occupational therapists,T,Establishments subject to federal income tax,820,20 largest firms,2002,2189,1786933,18.6,875339,217761,27298
0100000US,,United States,6213402,Physical and occupational therapists,T,Establishments subject to federal income tax,850,50 largest firms,2002,2373,2273108,23.7,1109762,274395,35519
0100000US,,United States,62139,Offices of all other health practitioners,A,All establishments,001,All firms,2002,18218,5639664,100.0,1987215,442951,65842
0100000US,,United States,62139,Offices of all other health practitioners,A,All establishments,804,4 largest firms,2002,62,55880,1.0,16632,4179,489
0100000US,,United States,62139,Offices of all other health practitioners,A,All establishments,808,8 largest firms,2002,75,97636,1.7,30136,7152,780
0100000US,,United States,62139,Offices of all other health practitioners,A,All establishments,820,20 largest firms,2002,130,176557,3.1,64135,15178,1361
0100000US,,United States,62139,Offices of all other health practitioners,A,All establishments,850,50 largest firms,2002,219,318189,5.6,115475,27528,2525
0100000US,,United States,62139,Offices of all other health practitioners,T,Establishments subject to federal income tax,001,All firms,2002,18218,5639664,100.0,1987215,442951,65842
0100000US,,United States,62139,Offices of all other health practitioners,T,Establishments subject to federal income tax,804,4 largest firms,2002,62,55880,1.0,16632,4179,489
0100000US,,United States,62139,Offices of all other health practitioners,T,Establishments subject to federal income tax,808,8 largest firms,2002,75,97636,1.7,30136,7152,780
0100000US,,United States,62139,Offices of all other health practitioners,T,Establishments subject to federal income tax,820,20 largest firms,2002,130,176557,3.1,64135,15178,1361
0100000US,,United States,62139,Offices of all other health practitioners,T,Establishments subject to federal income tax,850,50 largest firms,2002,219,318189,5.6,115475,27528,2525
0100000US,,United States,621391,Offices of podiatrists,A,All establishments,001,All firms,2002,8666,3109910,100.0,1037808,228296,33987
0100000US,,United States,621391,Offices of podiatrists,A,All establishments,804,4 largest firms,2002,22,32849,1.1,9638,2049,198
0100000US,,United States,621391,Offices of podiatrists,A,All establishments,808,8 largest firms,2002,43,55237,1.8,16053,3513,399
0100000US,,United States,621391,Offices of podiatrists,A,All establishments,820,20 largest firms,2002,98,109023,3.5,39950,8975,870
0100000US,,United States,621391,Offices of podiatrists,A,All establishments,850,50 largest firms,2002,192,204684,6.6,78848,16915,1649
0100000US,,United States,621391,Offices of podiatrists,T,Establishments subject to federal income tax,001,All firms,2002,8666,3109910,100.0,1037808,228296,33987
0100000US,,United States,621391,Offices of podiatrists,T,Establishments subject to federal income tax,804,4 largest firms,2002,22,32849,1.1,9638,2049,198
0100000US,,United States,621391,Offices of podiatrists,T,Establishments subject to federal income tax,808,8 largest firms,2002,43,55237,1.8,16053,3513,399
0100000US,,United States,621391,Offices of podiatrists,T,Establishments subject to federal income tax,820,20 largest firms,2002,98,109023,3.5,39950,8975,870
0100000US,,United States,621391,Offices of podiatrists,T,Establishments subject to federal income tax,850,50 largest firms,2002,192,204684,6.6,78848,16915,1649
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,A,All establishments,001,All firms,2002,9552,2529754,100.0,949407,214655,31855
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,A,All establishments,804,4 largest firms,2002,70,55338,2.2,20479,4894,515
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,A,All establishments,808,8 largest firms,2002,75,93525,3.7,35919,8727,787
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,A,All establishments,820,20 largest firms,2002,107,163962,6.5,57378,13932,1301
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,A,All establishments,850,50 largest firms,2002,143,282064,11.1,104858,24502,2235
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,T,Establishments subject to federal income tax,001,All firms,2002,9552,2529754,100.0,949407,214655,31855
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,T,Establishments subject to federal income tax,804,4 largest firms,2002,70,55338,2.2,20479,4894,515
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,T,Establishments subject to federal income tax,808,8 largest firms,2002,75,93525,3.7,35919,8727,787
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,T,Establishments subject to federal income tax,820,20 largest firms,2002,107,163962,6.5,57378,13932,1301
0100000US,,United States,621399,Offices of all other miscellaneous health practitioners,T,Establishments subject to federal income tax,850,50 largest firms,2002,143,282064,11.1,104858,24502,2235
0100000US,,United States,6214,Outpatient care centers,A,All establishments,001,All firms,2002,25750,54818719,100.0,20810601,5021762,590144
0100000US,,United States,6214,Outpatient care centers,A,All establishments,804,4 largest firms,2002,1427,7687077,14.0,2689043,641692,60532
0100000US,,United States,6214,Outpatient care centers,A,All establishments,808,8 largest firms,2002,2905,11955233,21.8,3794540,915947,95472
0100000US,,United States,6214,Outpatient care centers,A,All establishments,820,20 largest firms,2002,4175,16392987,29.9,5580237,1367246,131211
0100000US,,United States,6214,Outpatient care centers,A,All establishments,850,50 largest firms,2002,4770,21481730,39.2,7381904,1807592,169828
0100000US,,United States,6214,Outpatient care centers,N,Establishments exempt from federal income tax,001,All firms,2002,12025,30809282,100.0,13366426,3252871,387011
0100000US,,United States,6214,Outpatient care centers,N,Establishments exempt from federal income tax,804,4 largest firms,2002,378,4713803,15.3,1967904,460375,44851
0100000US,,United States,6214,Outpatient care centers,N,Establishments exempt from federal income tax,808,8 largest firms,2002,413,6116538,19.9,2501973,601529,53396
0100000US,,United States,6214,Outpatient care centers,N,Establishments exempt from federal income tax,820,20 largest firms,2002,636,9028410,29.3,3729689,906747,78790
0100000US,,United States,6214,Outpatient care centers,N,Establishments exempt from federal income tax,850,50 largest firms,2002,839,12142130,39.4,4709256,1137166,100144
0100000US,,United States,6214,Outpatient care centers,T,Establishments subject to federal income tax,001,All firms,2002,13725,24009437,100.0,7444175,1768891,203133
0100000US,,United States,6214,Outpatient care centers,T,Establishments subject to federal income tax,804,4 largest firms,2002,2413,6842643,28.5,1802273,450933,49794
0100000US,,United States,6214,Outpatient care centers,T,Establishments subject to federal income tax,808,8 largest firms,2002,3656,9043797,37.7,2508243,628671,66292
0100000US,,United States,6214,Outpatient care centers,T,Establishments subject to federal income tax,820,20 largest firms,2002,4043,10832154,45.1,3112439,779070,79961
0100000US,,United States,6214,Outpatient care centers,T,Establishments subject to federal income tax,850,50 largest firms,2002,4273,12106437,50.4,3488239,859265,89028
0100000US,,United States,62141,Family planning centers,A,All establishments,001,All firms,2002,1921,1190850,100.0,467014,114254,18439
0100000US,,United States,62141,Family planning centers,A,All establishments,804,4 largest firms,2002,80,131723,11.1,48769,12299,1536
0100000US,,United States,62141,Family planning centers,A,All establishments,808,8 largest firms,2002,158,203684,17.1,83319,21366,2601
0100000US,,United States,62141,Family planning centers,A,All establishments,820,20 largest firms,2002,303,368399,30.9,138048,34479,4423
0100000US,,United States,62141,Family planning centers,A,All establishments,850,50 largest firms,2002,526,598847,50.3,229874,57024,7235
0100000US,,United States,62141,Family planning centers,N,Establishments exempt from federal income tax,001,All firms,2002,1542,851556,100.0,346564,86312,14675
0100000US,,United States,62141,Family planning centers,N,Establishments exempt from federal income tax,804,4 largest firms,2002,63,116436,13.7,46659,11783,1449
0100000US,,United States,62141,Family planning centers,N,Establishments exempt from federal income tax,808,8 largest firms,2002,138,184631,21.7,74184,19039,2361
0100000US,,United States,62141,Family planning centers,N,Establishments exempt from federal income tax,820,20 largest firms,2002,335,338035,39.7,129791,32962,4488
0100000US,,United States,62141,Family planning centers,N,Establishments exempt from federal income tax,850,50 largest firms,2002,556,518721,60.9,202845,50999,7179
0100000US,,United States,62141,Family planning centers,T,Establishments subject to federal income tax,001,All firms,2002,379,339294,100.0,120450,27942,3764
0100000US,,United States,62141,Family planning centers,T,Establishments subject to federal income tax,804,4 largest firms,2002,25,74822,22.1,24822,5523,500
0100000US,,United States,62141,Family planning centers,T,Establishments subject to federal income tax,808,8 largest firms,2002,34,106272,31.3,36043,7979,667
0100000US,,United States,62141,Family planning centers,T,Establishments subject to federal income tax,820,20 largest firms,2002,70,172831,50.9,60495,14139,1253
0100000US,,United States,62141,Family planning centers,T,Establishments subject to federal income tax,850,50 largest firms,2002,106,240255,70.8,86133,19819,1969
0100000US,,United States,621410,Family planning centers,A,All establishments,001,All firms,2002,1921,1190850,100.0,467014,114254,18439
0100000US,,United States,621410,Family planning centers,A,All establishments,804,4 largest firms,2002,80,131723,11.1,48769,12299,1536
0100000US,,United States,621410,Family planning centers,A,All establishments,808,8 largest firms,2002,158,203684,17.1,83319,21366,2601
